filename,p1,p2,dice1,dice2,abs_dice_diff,box_iou
1391_pid-97416_pituitary.png,P11,P12,0.373342589378688,0.3996430430579311,0.026300453679243108,0.9133918198934423
1391_pid-97416_pituitary.png,P11,P13,0.373342589378688,0.537116595064442,0.163774005685754,0.8422465248567881
1391_pid-97416_pituitary.png,P11,P14,0.373342589378688,0.9376684030896354,0.5643258137109475,0.4500660978247807
1391_pid-97416_pituitary.png,P11,P15,0.373342589378688,0.4457380457380457,0.07239545635935773,0.7130069490793451
1391_pid-97416_pituitary.png,P11,P16,0.373342589378688,0.5063981934512608,0.13305560407257283,0.8774185794976566
1391_pid-97416_pituitary.png,P11,P17,0.373342589378688,0.4734569012056865,0.10011431182699854,0.7683224282782919
1391_pid-97416_pituitary.png,P11,P18,0.373342589378688,0.7011734028683181,0.3278308134896301,0.5577454632856628
1391_pid-97416_pituitary.png,P11,P19,0.373342589378688,0.5021523488676773,0.12880975948898937,0.8420862877058046
1391_pid-97416_pituitary.png,P11,P20,0.373342589378688,0.6328248932275778,0.2594823038488899,0.8420862877058046
1391_pid-97416_pituitary.png,P12,P13,0.3996430430579311,0.537116595064442,0.1374735520065109,0.9221086794438841
1391_pid-97416_pituitary.png,P12,P14,0.3996430430579311,0.9376684030896354,0.5380253600317043,0.4927415464234025
1391_pid-97416_pituitary.png,P12,P15,0.3996430430579311,0.4457380457380457,0.04609500268011463,0.7599626533123965
1391_pid-97416_pituitary.png,P12,P16,0.3996430430579311,0.5063981934512608,0.10675515039332972,0.8879175640863212
1391_pid-97416_pituitary.png,P12,P17,0.3996430430579311,0.4734569012056865,0.07381385814775543,0.7560030671132814
1391_pid-97416_pituitary.png,P12,P18,0.3996430430579311,0.7011734028683181,0.301530359810387,0.5776947201099798
1391_pid-97416_pituitary.png,P12,P19,0.3996430430579311,0.5021523488676773,0.10250930580974627,0.89812448564127
1391_pid-97416_pituitary.png,P12,P20,0.3996430430579311,0.6328248932275778,0.23318185016964676,0.9219332485417306
1391_pid-97416_pituitary.png,P13,P14,0.537116595064442,0.9376684030896354,0.4005518080251934,0.5343638525564803
1391_pid-97416_pituitary.png,P13,P15,0.537116595064442,0.4457380457380457,0.09137854932639627,0.8219121494469179
1391_pid-97416_pituitary.png,P13,P16,0.537116595064442,0.5063981934512608,0.03071840161318118,0.9599141670090855
1391_pid-97416_pituitary.png,P13,P17,0.537116595064442,0.4734569012056865,0.06365969385875547,0.6958270691967007
1391_pid-97416_pituitary.png,P13,P18,0.537116595064442,0.7011734028683181,0.1640568078038761,0.6254127714990001
1391_pid-97416_pituitary.png,P13,P19,0.537116595064442,0.5021523488676773,0.03496424619676464,0.9464839590759687
1391_pid-97416_pituitary.png,P13,P20,0.537116595064442,0.6328248932275778,0.09570829816313586,0.8498834088609266
1391_pid-97416_pituitary.png,P14,P15,0.9376684030896354,0.4457380457380457,0.4919303573515897,0.4672489082969432
1391_pid-97416_pituitary.png,P14,P16,0.9376684030896354,0.5063981934512608,0.4312702096383746,0.5129434324065196
1391_pid-97416_pituitary.png,P14,P17,0.9376684030896354,0.4734569012056865,0.4642115018839489,0.35761336109812586
1391_pid-97416_pituitary.png,P14,P18,0.9376684030896354,0.7011734028683181,0.2364950002213173,0.8069381598793364
1391_pid-97416_pituitary.png,P14,P19,0.9376684030896354,0.5021523488676773,0.43551605422195805,0.5038463331623851
1391_pid-97416_pituitary.png,P14,P20,0.9376684030896354,0.6328248932275778,0.30484350986205755,0.4492519207440356
1391_pid-97416_pituitary.png,P15,P16,0.4457380457380457,0.5063981934512608,0.060660147713215096,0.8103609834456293
1391_pid-97416_pituitary.png,P15,P17,0.4457380457380457,0.4734569012056865,0.0277188554676408,0.7106120498675123
1391_pid-97416_pituitary.png,P15,P18,0.4457380457380457,0.7011734028683181,0.2554353571302724,0.5483870967741935
1391_pid-97416_pituitary.png,P15,P19,0.4457380457380457,0.5021523488676773,0.05641430312963164,0.8435598495053184
1391_pid-97416_pituitary.png,P15,P20,0.4457380457380457,0.6328248932275778,0.18708684748953214,0.7408658274485723
1391_pid-97416_pituitary.png,P16,P17,0.5063981934512608,0.4734569012056865,0.032941292245574294,0.6718584487425948
1391_pid-97416_pituitary.png,P16,P18,0.5063981934512608,0.7011734028683181,0.19477520941705728,0.6356663470757431
1391_pid-97416_pituitary.png,P16,P19,0.5063981934512608,0.5021523488676773,0.004245844583583458,0.9337748344370861
1391_pid-97416_pituitary.png,P16,P20,0.5063981934512608,0.6328248932275778,0.12642669977631704,0.8182742406913204
1391_pid-97416_pituitary.png,P17,P18,0.4734569012056865,0.7011734028683181,0.22771650166263158,0.4246225988235778
1391_pid-97416_pituitary.png,P17,P19,0.4734569012056865,0.5021523488676773,0.028695447661990836,0.7150371922903054
1391_pid-97416_pituitary.png,P17,P20,0.4734569012056865,0.6328248932275778,0.15936799202189134,0.8145136745075873
1391_pid-97416_pituitary.png,P18,P19,0.7011734028683181,0.5021523488676773,0.19902105400064074,0.5903153870659446
1391_pid-97416_pituitary.png,P18,P20,0.7011734028683181,0.6328248932275778,0.06834850964074024,0.5296126066973079
1391_pid-97416_pituitary.png,P19,P20,0.5021523488676773,0.6328248932275778,0.1306725443599005,0.8726114649681529
1398_pid-97461_pituitary.png,P01,P02,0.902123252200932,0.8386729317955289,0.0634503204054031,0.6781609195402298
1398_pid-97461_pituitary.png,P01,P03,0.902123252200932,0.9022147390234424,9.14868225103671e-05,0.9775280898876404
1398_pid-97461_pituitary.png,P01,P04,0.902123252200932,0.855569323970811,0.046553928230121056,0.6345436702649656
1398_pid-97461_pituitary.png,P01,P05,0.902123252200932,0.9037984597311056,0.0016752075301735836,0.9310344827586207
1398_pid-97461_pituitary.png,P01,P06,0.902123252200932,0.8796169630642955,0.022506289136636548,0.8160919540229885
1398_pid-97461_pituitary.png,P01,P07,0.902123252200932,0.8937228091982597,0.008400443002672286,0.7244395844723893
1398_pid-97461_pituitary.png,P01,P08,0.902123252200932,0.9032593169718218,0.0011360647708897886,0.9770114942528736
1398_pid-97461_pituitary.png,P01,P09,0.902123252200932,0.902123252200932,0.0,1.0
1398_pid-97461_pituitary.png,P01,P10,0.902123252200932,0.9033778476040848,0.0012545954031527584,0.9080459770114943
1398_pid-97461_pituitary.png,P01,P11,0.902123252200932,0.904498816101026,0.002375563900093969,0.8850574712643678
1398_pid-97461_pituitary.png,P01,P12,0.902123252200932,0.8457725534626823,0.056350698738249716,0.7011494252873564
1398_pid-97461_pituitary.png,P01,P13,0.902123252200932,0.8922027044104638,0.009920547790468248,0.7675226877775633
1398_pid-97461_pituitary.png,P01,P14,0.902123252200932,0.8510698198198198,0.05105343238111226,0.7241379310344828
1398_pid-97461_pituitary.png,P01,P15,0.902123252200932,0.0,0.902123252200932,0.0
1398_pid-97461_pituitary.png,P01,P16,0.902123252200932,0.8615595075239398,0.0405637446769922,0.6538084981398081
1398_pid-97461_pituitary.png,P01,P17,0.902123252200932,0.8755771567436209,0.026546095457311125,0.8228310502283105
1398_pid-97461_pituitary.png,P01,P18,0.902123252200932,0.9022147390234424,9.14868225103671e-05,0.9775280898876404
1398_pid-97461_pituitary.png,P01,P19,0.902123252200932,0.8794274623968947,0.022695789804037303,0.724480738505237
1398_pid-97461_pituitary.png,P01,P20,0.902123252200932,0.8835939439066766,0.018529308294255475,0.7861683683298015
1398_pid-97461_pituitary.png,P02,P03,0.8386729317955289,0.9022147390234424,0.06354180722791347,0.6629213483146067
1398_pid-97461_pituitary.png,P02,P04,0.8386729317955289,0.855569323970811,0.01689639217528205,0.8412698412698413
1398_pid-97461_pituitary.png,P02,P05,0.8386729317955289,0.9037984597311056,0.06512552793557669,0.7283950617283951
1398_pid-97461_pituitary.png,P02,P06,0.8386729317955289,0.8796169630642955,0.040944031268766556,0.8309859154929577
1398_pid-97461_pituitary.png,P02,P07,0.8386729317955289,0.8937228091982597,0.05504987740273082,0.6446093588950732
1398_pid-97461_pituitary.png,P02,P08,0.8386729317955289,0.9032593169718218,0.0645863851762929,0.6941176470588235
1398_pid-97461_pituitary.png,P02,P09,0.8386729317955289,0.902123252200932,0.0634503204054031,0.6781609195402298
1398_pid-97461_pituitary.png,P02,P10,0.8386729317955289,0.9033778476040848,0.06470491580855586,0.7468354430379747
1398_pid-97461_pituitary.png,P02,P11,0.8386729317955289,0.904498816101026,0.06582588430549707,0.7662337662337663
1398_pid-97461_pituitary.png,P02,P12,0.8386729317955289,0.8457725534626823,0.0070996216671533885,0.9672131147540983
1398_pid-97461_pituitary.png,P02,P13,0.8386729317955289,0.8922027044104638,0.053529772614934856,0.6883116883116883
1398_pid-97461_pituitary.png,P02,P14,0.8386729317955289,0.8510698198198198,0.012396888024290842,0.9365079365079365
1398_pid-97461_pituitary.png,P02,P15,0.8386729317955289,0.0,0.8386729317955289,0.0
1398_pid-97461_pituitary.png,P02,P16,0.8386729317955289,0.8615595075239398,0.022886575728410907,0.8153846153846154
1398_pid-97461_pituitary.png,P02,P17,0.8386729317955289,0.8755771567436209,0.03690422494809198,0.5517808219178082
1398_pid-97461_pituitary.png,P02,P18,0.8386729317955289,0.9022147390234424,0.06354180722791347,0.6629213483146067
1398_pid-97461_pituitary.png,P02,P19,0.8386729317955289,0.8794274623968947,0.0407545306013658,0.6127767979619831
1398_pid-97461_pituitary.png,P02,P20,0.8386729317955289,0.8835939439066766,0.04492101211114763,0.6708860759493671
1398_pid-97461_pituitary.png,P03,P04,0.9022147390234424,0.855569323970811,0.04664541505263142,0.6216112286098827
1398_pid-97461_pituitary.png,P03,P05,0.9022147390234424,0.9037984597311056,0.0015837207076632165,0.9101123595505618
1398_pid-97461_pituitary.png,P03,P06,0.9022147390234424,0.8796169630642955,0.022597775959146915,0.797752808988764
1398_pid-97461_pituitary.png,P03,P07,0.9022147390234424,0.8937228091982597,0.008491929825182654,0.7107098158412302
1398_pid-97461_pituitary.png,P03,P08,0.9022147390234424,0.9032593169718218,0.0010445779483794215,0.9550561797752809
1398_pid-97461_pituitary.png,P03,P09,0.9022147390234424,0.902123252200932,9.14868225103671e-05,0.9775280898876404
1398_pid-97461_pituitary.png,P03,P10,0.9022147390234424,0.9033778476040848,0.0011631085806423913,0.8876404494382022
1398_pid-97461_pituitary.png,P03,P11,0.9022147390234424,0.904498816101026,0.0022840770775836017,0.8651685393258427
1398_pid-97461_pituitary.png,P03,P12,0.9022147390234424,0.8457725534626823,0.05644218556076008,0.6853932584269663
1398_pid-97461_pituitary.png,P03,P13,0.9022147390234424,0.8922027044104638,0.010012034612978615,0.7521286660359509
1398_pid-97461_pituitary.png,P03,P14,0.9022147390234424,0.8510698198198198,0.05114491920362263,0.7078651685393258
1398_pid-97461_pituitary.png,P03,P15,0.9022147390234424,0.0,0.9022147390234424,0.0
1398_pid-97461_pituitary.png,P03,P16,0.9022147390234424,0.8615595075239398,0.040655231499502564,0.6405140993669672
1398_pid-97461_pituitary.png,P03,P17,0.9022147390234424,0.8755771567436209,0.026637582279821492,0.8421917808219178
1398_pid-97461_pituitary.png,P03,P18,0.9022147390234424,0.9022147390234424,0.0,1.0
1398_pid-97461_pituitary.png,P03,P19,0.9022147390234424,0.8794274623968947,0.02278727662654767,0.7110994946854853
1398_pid-97461_pituitary.png,P03,P20,0.9022147390234424,0.8835939439066766,0.018620795116765843,0.7704360959033415
1398_pid-97461_pituitary.png,P04,P05,0.855569323970811,0.9037984597311056,0.04822913576029464,0.676784592840695
1398_pid-97461_pituitary.png,P04,P06,0.855569323970811,0.8796169630642955,0.024047639093484507,0.7612432305156581
1398_pid-97461_pituitary.png,P04,P07,0.855569323970811,0.8937228091982597,0.03815348522744877,0.7662337662337663
1398_pid-97461_pituitary.png,P04,P08,0.855569323970811,0.9032593169718218,0.047689993001010844,0.6480256564441772
1398_pid-97461_pituitary.png,P04,P09,0.855569323970811,0.902123252200932,0.046553928230121056,0.6345436702649656
1398_pid-97461_pituitary.png,P04,P10,0.855569323970811,0.9033778476040848,0.047808523633273814,0.6921430100620852
1398_pid-97461_pituitary.png,P04,P11,0.855569323970811,0.904498816101026,0.048929492130215024,0.7082146768893757
1398_pid-97461_pituitary.png,P04,P12,0.855569323970811,0.8457725534626823,0.00979677050812866,0.869787463007802
1398_pid-97461_pituitary.png,P04,P13,0.855569323970811,0.8922027044104638,0.03663338043965281,0.8181818181818182
1398_pid-97461_pituitary.png,P04,P14,0.855569323970811,0.8510698198198198,0.004499504150991207,0.8456709390530996
1398_pid-97461_pituitary.png,P04,P15,0.855569323970811,0.0,0.855569323970811,0.0
1398_pid-97461_pituitary.png,P04,P16,0.855569323970811,0.8615595075239398,0.005990183553128858,0.9692307692307692
1398_pid-97461_pituitary.png,P04,P17,0.855569323970811,0.8755771567436209,0.02000783277280993,0.6210526315789474
1398_pid-97461_pituitary.png,P04,P18,0.855569323970811,0.9022147390234424,0.04664541505263142,0.6216112286098827
1398_pid-97461_pituitary.png,P04,P19,0.855569323970811,0.8794274623968947,0.023858138426083753,0.7283950617283951
1398_pid-97461_pituitary.png,P04,P20,0.855569323970811,0.8835939439066766,0.02802461993586558,0.7974683544303798
1398_pid-97461_pituitary.png,P05,P06,0.9037984597311056,0.8796169630642955,0.02418149666681013,0.8765432098765432
1398_pid-97461_pituitary.png,P05,P07,0.9037984597311056,0.8937228091982597,0.01007565053284587,0.7690075449796866
1398_pid-97461_pituitary.png,P05,P08,0.9037984597311056,0.9032593169718218,0.000539142759283795,0.9529411764705882
1398_pid-97461_pituitary.png,P05,P09,0.9037984597311056,0.902123252200932,0.0016752075301735836,0.9310344827586207
1398_pid-97461_pituitary.png,P05,P10,0.9037984597311056,0.9033778476040848,0.0004206121270208252,0.9753086419753086
1398_pid-97461_pituitary.png,P05,P11,0.9037984597311056,0.904498816101026,0.0007003563699203852,0.9506172839506173
1398_pid-97461_pituitary.png,P05,P12,0.9037984597311056,0.8457725534626823,0.0580259062684233,0.7530864197530864
1398_pid-97461_pituitary.png,P05,P13,0.9037984597311056,0.8922027044104638,0.011595755320641832,0.8177329767537543
1398_pid-97461_pituitary.png,P05,P14,0.9037984597311056,0.8510698198198198,0.052728639911285846,0.7777777777777778
1398_pid-97461_pituitary.png,P05,P15,0.9037984597311056,0.0,0.9037984597311056,0.0
1398_pid-97461_pituitary.png,P05,P16,0.9037984597311056,0.8615595075239398,0.04223895220716578,0.6972228022551681
1398_pid-97461_pituitary.png,P05,P17,0.9037984597311056,0.8755771567436209,0.02822130298748471,0.7647488584474886
1398_pid-97461_pituitary.png,P05,P18,0.9037984597311056,0.9022147390234424,0.0015837207076632165,0.9101123595505618
1398_pid-97461_pituitary.png,P05,P19,0.9037984597311056,0.8794274623968947,0.024370997334210887,0.767826904985889
1398_pid-97461_pituitary.png,P05,P20,0.9037984597311056,0.8835939439066766,0.02020451582442906,0.837471783295711
1398_pid-97461_pituitary.png,P06,P07,0.8796169630642955,0.8937228091982597,0.014105846133964262,0.7757163471449185
1398_pid-97461_pituitary.png,P06,P08,0.8796169630642955,0.9032593169718218,0.023642353907526337,0.8352941176470589
1398_pid-97461_pituitary.png,P06,P09,0.8796169630642955,0.902123252200932,0.022506289136636548,0.8160919540229885
1398_pid-97461_pituitary.png,P06,P10,0.8796169630642955,0.9033778476040848,0.023760884539789306,0.8987341772151899
1398_pid-97461_pituitary.png,P06,P11,0.8796169630642955,0.904498816101026,0.024881853036730517,0.922077922077922
1398_pid-97461_pituitary.png,P06,P12,0.8796169630642955,0.8457725534626823,0.03384440960161317,0.8591549295774648
1398_pid-97461_pituitary.png,P06,P13,0.8796169630642955,0.8922027044104638,0.0125857413461683,0.8283072859344046
1398_pid-97461_pituitary.png,P06,P14,0.8796169630642955,0.8510698198198198,0.028547143244475714,0.8873239436619719
1398_pid-97461_pituitary.png,P06,P15,0.8796169630642955,0.0,0.8796169630642955,0.0
1398_pid-97461_pituitary.png,P06,P16,0.8796169630642955,0.8615595075239398,0.01805745554035565,0.7839868513735618
1398_pid-97461_pituitary.png,P06,P17,0.8796169630642955,0.8755771567436209,0.004039806320674577,0.667945205479452
1398_pid-97461_pituitary.png,P06,P18,0.8796169630642955,0.9022147390234424,0.022597775959146915,0.797752808988764
1398_pid-97461_pituitary.png,P06,P19,0.8796169630642955,0.8794274623968947,0.00018950066740075489,0.7374093670389966
1398_pid-97461_pituitary.png,P06,P20,0.8796169630642955,0.8835939439066766,0.003976980842381073,0.8073374812272045
1398_pid-97461_pituitary.png,P07,P08,0.8937228091982597,0.9032593169718218,0.009536507773562075,0.7387102769002044
1398_pid-97461_pituitary.png,P07,P09,0.8937228091982597,0.902123252200932,0.008400443002672286,0.7244395844723893
1398_pid-97461_pituitary.png,P07,P10,0.8937228091982597,0.9033778476040848,0.009655038405825045,0.7851076436895121
1398_pid-97461_pituitary.png,P07,P11,0.8937228091982597,0.904498816101026,0.010776006902766255,0.8018963082509583
1398_pid-97461_pituitary.png,P07,P12,0.8937228091982597,0.8457725534626823,0.04795025573557743,0.6664605236033807
1398_pid-97461_pituitary.png,P07,P13,0.8937228091982597,0.8922027044104638,0.0015201047877959617,0.9365079365079365
1398_pid-97461_pituitary.png,P07,P14,0.8937228091982597,0.8510698198198198,0.042652989378439976,0.6883116883116883
1398_pid-97461_pituitary.png,P07,P15,0.8937228091982597,0.0,0.8937228091982597,0.0
1398_pid-97461_pituitary.png,P07,P16,0.8937228091982597,0.8615595075239398,0.03216330167431991,0.7905586477015049
1398_pid-97461_pituitary.png,P07,P17,0.8937228091982597,0.8755771567436209,0.01814565245463884,0.7283950617283951
1398_pid-97461_pituitary.png,P07,P18,0.8937228091982597,0.9022147390234424,0.008491929825182654,0.7107098158412302
1398_pid-97461_pituitary.png,P07,P19,0.8937228091982597,0.8794274623968947,0.014295346801365016,0.8934753661784287
1398_pid-97461_pituitary.png,P07,P20,0.8937228091982597,0.8835939439066766,0.010128865291583189,0.9142684644797746
1398_pid-97461_pituitary.png,P08,P09,0.9032593169718218,0.902123252200932,0.0011360647708897886,0.9770114942528736
1398_pid-97461_pituitary.png,P08,P10,0.9032593169718218,0.9033778476040848,0.00011853063226296978,0.9294117647058824
1398_pid-97461_pituitary.png,P08,P11,0.9032593169718218,0.904498816101026,0.0012394991292041802,0.9058823529411765
1398_pid-97461_pituitary.png,P08,P12,0.9032593169718218,0.8457725534626823,0.057486763509139505,0.7176470588235294
1398_pid-97461_pituitary.png,P08,P13,0.9032593169718218,0.8922027044104638,0.011056612561358037,0.7835600236546422
1398_pid-97461_pituitary.png,P08,P14,0.9032593169718218,0.8510698198198198,0.05218949715200205,0.7411764705882353
1398_pid-97461_pituitary.png,P08,P15,0.9032593169718218,0.0,0.9032593169718218,0.0
1398_pid-97461_pituitary.png,P08,P16,0.9032593169718218,0.8615595075239398,0.041699809447881986,0.6676664667066586
1398_pid-97461_pituitary.png,P08,P17,0.9032593169718218,0.8755771567436209,0.027682160228200914,0.8034703196347032
1398_pid-97461_pituitary.png,P08,P18,0.9032593169718218,0.9022147390234424,0.0010445779483794215,0.9550561797752809
1398_pid-97461_pituitary.png,P08,P19,0.9032593169718218,0.8794274623968947,0.02383185457492709,0.7383752487787226
1398_pid-97461_pituitary.png,P08,P20,0.9032593169718218,0.8835939439066766,0.019665373065145264,0.8025565388397247
1398_pid-97461_pituitary.png,P09,P10,0.902123252200932,0.9033778476040848,0.0012545954031527584,0.9080459770114943
1398_pid-97461_pituitary.png,P09,P11,0.902123252200932,0.904498816101026,0.002375563900093969,0.8850574712643678
1398_pid-97461_pituitary.png,P09,P12,0.902123252200932,0.8457725534626823,0.056350698738249716,0.7011494252873564
1398_pid-97461_pituitary.png,P09,P13,0.902123252200932,0.8922027044104638,0.009920547790468248,0.7675226877775633
1398_pid-97461_pituitary.png,P09,P14,0.902123252200932,0.8510698198198198,0.05105343238111226,0.7241379310344828
1398_pid-97461_pituitary.png,P09,P15,0.902123252200932,0.0,0.902123252200932,0.0
1398_pid-97461_pituitary.png,P09,P16,0.902123252200932,0.8615595075239398,0.0405637446769922,0.6538084981398081
1398_pid-97461_pituitary.png,P09,P17,0.902123252200932,0.8755771567436209,0.026546095457311125,0.8228310502283105
1398_pid-97461_pituitary.png,P09,P18,0.902123252200932,0.9022147390234424,9.14868225103671e-05,0.9775280898876404
1398_pid-97461_pituitary.png,P09,P19,0.902123252200932,0.8794274623968947,0.022695789804037303,0.724480738505237
1398_pid-97461_pituitary.png,P09,P20,0.902123252200932,0.8835939439066766,0.018529308294255475,0.7861683683298015
1398_pid-97461_pituitary.png,P10,P11,0.9033778476040848,0.904498816101026,0.0011209684969412104,0.9746835443037974
1398_pid-97461_pituitary.png,P10,P12,0.9033778476040848,0.8457725534626823,0.057605294141402474,0.7721518987341772
1398_pid-97461_pituitary.png,P10,P13,0.9033778476040848,0.8922027044104638,0.011175143193621007,0.8359621451104101
1398_pid-97461_pituitary.png,P10,P14,0.9033778476040848,0.8510698198198198,0.05230802778426502,0.7974683544303798
1398_pid-97461_pituitary.png,P10,P15,0.9033778476040848,0.0,0.9033778476040848,0.0
1398_pid-97461_pituitary.png,P10,P16,0.9033778476040848,0.8615595075239398,0.041818340080144956,0.7130044843049327
1398_pid-97461_pituitary.png,P10,P17,0.9033778476040848,0.8755771567436209,0.027800690860463884,0.7453881278538813
1398_pid-97461_pituitary.png,P10,P18,0.9033778476040848,0.9022147390234424,0.0011631085806423913,0.8876404494382022
1398_pid-97461_pituitary.png,P10,P19,0.9033778476040848,0.8794274623968947,0.02395038520719006,0.783451718180073
1398_pid-97461_pituitary.png,P10,P20,0.9033778476040848,0.8835939439066766,0.019783903697408234,0.856093979441997
1398_pid-97461_pituitary.png,P11,P12,0.904498816101026,0.8457725534626823,0.058726262638343685,0.7922077922077922
1398_pid-97461_pituitary.png,P11,P13,0.904498816101026,0.8922027044104638,0.012296111690562217,0.8550225855022585
1398_pid-97461_pituitary.png,P11,P14,0.904498816101026,0.8510698198198198,0.05342899628120623,0.8181818181818182
1398_pid-97461_pituitary.png,P11,P15,0.904498816101026,0.0,0.904498816101026,0.0
1398_pid-97461_pituitary.png,P11,P16,0.904498816101026,0.8615595075239398,0.042939308577086166,0.7295171509722526
1398_pid-97461_pituitary.png,P11,P17,0.904498816101026,0.8755771567436209,0.028921659357405094,0.726027397260274
1398_pid-97461_pituitary.png,P11,P18,0.904498816101026,0.9022147390234424,0.0022840770775836017,0.8651685393258427
1398_pid-97461_pituitary.png,P11,P19,0.904498816101026,0.8794274623968947,0.02507135370413127,0.7997256515775034
1398_pid-97461_pituitary.png,P11,P20,0.904498816101026,0.8835939439066766,0.020904872194349444,0.8755631838661232
1398_pid-97461_pituitary.png,P12,P13,0.8457725534626823,0.8922027044104638,0.04643015094778147,0.7116442879154744
1398_pid-97461_pituitary.png,P12,P14,0.8457725534626823,0.8510698198198198,0.005297266357137453,0.9682539682539683
1398_pid-97461_pituitary.png,P12,P15,0.8457725534626823,0.0,0.8457725534626823,0.0
1398_pid-97461_pituitary.png,P12,P16,0.8457725534626823,0.8615595075239398,0.01578695406125752,0.8430247718383311
1398_pid-97461_pituitary.png,P12,P17,0.8457725534626823,0.8755771567436209,0.02980460328093859,0.5711415525114155
1398_pid-97461_pituitary.png,P12,P18,0.8457725534626823,0.9022147390234424,0.05644218556076008,0.6853932584269663
1398_pid-97461_pituitary.png,P12,P19,0.8457725534626823,0.8794274623968947,0.03365490893421241,0.6335488928081521
1398_pid-97461_pituitary.png,P12,P20,0.8457725534626823,0.8835939439066766,0.03782139044399424,0.6936279768290067
1398_pid-97461_pituitary.png,P13,P14,0.8922027044104638,0.8510698198198198,0.041132884590644014,0.7349768875192604
1398_pid-97461_pituitary.png,P13,P15,0.8922027044104638,0.0,0.8922027044104638,0.0
1398_pid-97461_pituitary.png,P13,P16,0.8922027044104638,0.8615595075239398,0.03064319688652395,0.8441558441558441
1398_pid-97461_pituitary.png,P13,P17,0.8922027044104638,0.8755771567436209,0.016625547666842877,0.7684210526315789
1398_pid-97461_pituitary.png,P13,P18,0.8922027044104638,0.9022147390234424,0.010012034612978615,0.7521286660359509
1398_pid-97461_pituitary.png,P13,P19,0.8922027044104638,0.8794274623968947,0.012775242013569055,0.8902606310013718
1398_pid-97461_pituitary.png,P13,P20,0.8922027044104638,0.8835939439066766,0.008608760503787227,0.9746835443037974
1398_pid-97461_pituitary.png,P14,P15,0.8510698198198198,0.0,0.8510698198198198,0.0
1398_pid-97461_pituitary.png,P14,P16,0.8510698198198198,0.8615595075239398,0.010489687704120065,0.8706649282920469
1398_pid-97461_pituitary.png,P14,P17,0.8510698198198198,0.8755771567436209,0.024507336923801137,0.5905022831050228
1398_pid-97461_pituitary.png,P14,P18,0.8510698198198198,0.9022147390234424,0.05114491920362263,0.7078651685393258
1398_pid-97461_pituitary.png,P14,P19,0.8510698198198198,0.8794274623968947,0.02835764257707496,0.654320987654321
1398_pid-97461_pituitary.png,P14,P20,0.8510698198198198,0.8835939439066766,0.03252412408685679,0.7163698777086462
1398_pid-97461_pituitary.png,P15,P16,0.0,0.8615595075239398,0.8615595075239398,0.0
1398_pid-97461_pituitary.png,P15,P17,0.0,0.8755771567436209,0.8755771567436209,0.0
1398_pid-97461_pituitary.png,P15,P18,0.0,0.9022147390234424,0.9022147390234424,0.0
1398_pid-97461_pituitary.png,P15,P19,0.0,0.8794274623968947,0.8794274623968947,0.0
1398_pid-97461_pituitary.png,P15,P20,0.0,0.8835939439066766,0.8835939439066766,0.0
1398_pid-97461_pituitary.png,P16,P17,0.8615595075239398,0.8755771567436209,0.014017649219681072,0.6421052631578947
1398_pid-97461_pituitary.png,P16,P18,0.8615595075239398,0.9022147390234424,0.040655231499502564,0.6405140993669672
1398_pid-97461_pituitary.png,P16,P19,0.8615595075239398,0.8794274623968947,0.017867954872954894,0.7515187144816774
1398_pid-97461_pituitary.png,P16,P20,0.8615595075239398,0.8835939439066766,0.022034436382736722,0.8227848101265823
1398_pid-97461_pituitary.png,P17,P18,0.8755771567436209,0.9022147390234424,0.026637582279821492,0.8421917808219178
1398_pid-97461_pituitary.png,P17,P19,0.8755771567436209,0.8794274623968947,0.0038503056532738222,0.7317678187531007
1398_pid-97461_pituitary.png,P17,P20,0.8755771567436209,0.8835939439066766,0.00801678716305565,0.7894736842105263
1398_pid-97461_pituitary.png,P18,P19,0.9022147390234424,0.8794274623968947,0.02278727662654767,0.7110994946854853
1398_pid-97461_pituitary.png,P18,P20,0.9022147390234424,0.8835939439066766,0.018620795116765843,0.7704360959033415
1398_pid-97461_pituitary.png,P19,P20,0.8794274623968947,0.8835939439066766,0.0041664815097818275,0.9133842837546541
1418_pid-98472_pituitary.png,P01,P02,0.9390243902439024,0.9380594343000358,0.0009649559438665856,0.8719906048150323
1418_pid-98472_pituitary.png,P01,P03,0.9390243902439024,0.9363831308077198,0.0026412594361825414,0.7774921975399303
1418_pid-98472_pituitary.png,P01,P04,0.9390243902439024,0.9367179120486236,0.0023064781952787383,0.8912274166511455
1418_pid-98472_pituitary.png,P01,P05,0.9390243902439024,0.9366726296958856,0.002351760548016779,0.8537020517395183
1418_pid-98472_pituitary.png,P01,P06,0.9390243902439024,0.9380594343000358,0.0009649559438665856,0.8719906048150323
1418_pid-98472_pituitary.png,P01,P07,0.9390243902439024,0.9363831308077198,0.0026412594361825414,0.8180227471566054
1418_pid-98472_pituitary.png,P01,P08,0.9390243902439024,0.9377236936292056,0.0013006966146967835,0.9322033898305084
1418_pid-98472_pituitary.png,P01,P09,0.9390243902439024,0.9373881932021468,0.0016361970417555494,0.8720152817574021
1418_pid-98472_pituitary.png,P01,P10,0.9390243902439024,0.9363831308077198,0.0026412594361825414,0.8537020517395183
1418_pid-98472_pituitary.png,P01,P11,0.9390243902439024,0.9390243902439024,0.0,0.9775280898876404
